ZREP,ZFIN,Material,RI Description,Cell,CBU Brand,RI CBU,RI Brand,RI Occasion,Major Pack,Minor Pack,Flavor/Form,Supply Segment,Product Type,Consumption Type,CRI Number,CRI Fert,CRI Description,CRI CBU,CRI Brand,CI Child Ingredient,CRI Major Pack,CRI Minor Pack,CRI UDP3_Brand Flavor/Form,CRI Supply Segment,Core/Non_Core/Innov/Seasonal,RI UDP1_DMR Type,Display Type,GSV 2024,NSV 2024,MAC $ 2024,GSV 2025,NSV 2025,MAC$ 2025,MAC_perc,Prime margin,Growth,Price Increase,List Price,GSV per case,Trade rate,NSV per case,Raw Materials,Packaging,Raw Waste,Package Waste,Total Primes,Labor,EXP PROD,OH Labor,OH Expense,Coman/Copack,Depreciation,Total MCC,Total WTD ICE,Logistics,Logistics/NSV,Total COGS Per Case,COGS_perc GSV,MAC $ Per Case,Raw materials per tonne,Plant,Declared weight,Case Count,List price per tonne,GSV per tonne,NSV per tonne,Packaging Per Tonne,Total primes per tonne,Labor per tonne,EXP PROD per tonne,Raw waste per tonne,Package Waste Per Tonne,OH Labor per tonne,OH Expense per tonne,Coman/Copack Per Tonne,Depreciation per tonne,Total MCC per tonne,Total WTD ICE per tonne,Logistics per tonne,MAC $ Per Tonne
466264.00,,10286285,MXD CORE SNG HSP WAGS 134CT IDM,Bars,ChocolateMixed,Chocolate,Mixed,Not Applicable,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,435520.0,0.0,TW CK DGH SNG 1.36OZ 20CT 12CS,Chocolate,TWIX,Cookie Dough,Single,Singles,TWIX COOKIE DOUGH,Enrobed Biscuit,,DISP,NON-DISPLAY,$46390.86,$37462.2983352234,$23301.635696738,,,,62.20%,81.69%,,Post - June 2023,124.62,122.50146,19.25%,98.92436228,13.85897,2.91602,1.2306,0.1064,18.11199,3.8255,3.0811,0.3044,0.2029,5.67,1.6995,14.7834,32.89539,4.497891497,4.55%,37.3932815,31%,61.53108078,2011.461538,COP,6.89,1.0,18087.08273,17779.60232,14357.67232,423.2249637,2628.735849,555.2249637,447.1843251,178.6066763,15.44267054,44.17997097,29.44847605,822.9317852,246.6618287,2145.63135,4774.367199,652.8144408,8930.490679
429531.00,,10238994,DV MC CML SHRSZ 2.75OZ 20CT 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Share Size,Share Size,DOVE MC CRML,Moulded,Bite Size Wrapped,Immediate Consumption,429531.0,0.0,DV MC CML SHRSZ 2.75OZ 20CT 6CS,Chocolate,DOVE,Milk Chocolate Caramel,Share Size,Share Size,DOVE MC CRML,Moulded,Innov,IN22,NON-DISPLAY,$2316930,$1816067.4718956,$491405.5049216,,,,27.06%,65.19%,,Post - June 2024,211.2,207.6096,21.62%,162.7295781,42.31955,7.54419,6.15926,0.62643,56.64943,4.03339,2.2256,0.509874,0.339916,42.46,5.08024,54.64902,111.29845,7.398507223,4.55%,118.6969572,57%,44.03262089,4521.319444,COM,9.36,120.0,22564.10256,22180.51282,17385.63869,806.0032051,6052.28953,430.917735,237.7777778,658.0405983,66.92628205,54.47371795,36.31581197,4536.324786,542.7606838,5838.570513,11890.86004,790.4388059,4704.339838
429534.00,,10238991,DV DC PB SHRSZ 2.75OZ 20CT 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Share Size,Share Size,DOVE DC PB,Moulded,Bite Size Wrapped,Immediate Consumption,429534.0,0.0,DV DC PB SHRSZ 2.75OZ 20CT 6CS,Chocolate,DOVE,Dark Choc Peanut Butter,Share Size,Share Size,DOVE DC PB,Moulded,Innov,IN22,NON-DISPLAY,$1206253.2,$945491.317989744,$254681.108424139,,,,26.94%,64.36%,,Post - June 2024,211.2,207.6096,21.62%,162.7295781,41.58206,8.96558,6.71065,0.73121,57.9895,2.88856,3.80666,0.679992,0.453328,42.46,3.22353,53.51207,111.50157,7.394555029,4.54%,118.896125,57%,43.83345308,4444.902191,COM,9.355,120.0,22576.16248,22192.36772,17394.93085,958.3730625,6198.770711,308.7717798,406.9118119,717.332977,78.16247996,72.68754677,48.45836451,4538.749332,344.5783004,5720.157135,11918.92785,790.4388059,4685.564199
463673.00,,10283614,SN ORG PMKN 2TG HLWN 2.2OZ 24CT 2CS,Seasonal,ChocolateSNICKERS,Chocolate,SNICKERS,Halloween,Novelty,Other,SNICKERS,Filled Bar,Confectionery Bar,Future Consumption,463673.0,0.0,SN ORG PMKN 2TG HLWN 2.2OZ 24CT 2CS,Chocolate,SNICKERS,Original,Novelty,Other,SNICKERS,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$1286547.84,$1132534.87643664,$564597.608233558,,,,49.85%,74.68%,,Post - June 2023,77.76,76.43808,11.97%,67.28765833,12.16225,3.73076,0.92796,0.21343,17.0344,0.32727,0.50199,0.06975,0.0465,12.44,0.26659,13.6521,30.6865,3.056539312,4.54%,33.74303931,44%,33.54461902,4062.207749,COM,2.994,48.0,25971.94389,25530.42084,22474.16778,1246.078824,5689.512358,109.3086172,167.6653307,309.9398798,71.28590514,23.29659319,15.53106212,4154.97662,89.04141617,4559.819639,10249.332,1020.888214,11203.94757
463769.00,,10283720,SN ORGPMKN 2TG HLWN WMSGE 2.2OZ 24CT 2CS,Seasonal,ChocolateSNICKERS,Chocolate,SNICKERS,Halloween,Novelty,Other,TWIX CARAMEL BAR,Filled Bar,Confectionery Bar,Future Consumption,463769.0,0.0,SN ORGPMKN 2TG HLWN WMSGE 2.2OZ 24CT 2CS,Chocolate,SNICKERS,Original,Novelty,Other,TWIX CARAMEL BAR,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$529431.84,$466053.42207564,$201931.391807678,,,,43.33%,71.12%,,Post - June 2023,77.76,76.43808,11.97%,67.28765833,0,0,0,0,0,0,0,0,0,0,0,0,0,3.056539312,4.54%,3.056539312,4%,64.23111902,,,0,48.0,,,,,,,,,,,,,,,,,
361732.00,,10165085,DV DC SSLT CRML PRMS SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Medium,DOVE DC SSLT CRML,Moulded,Bite Size Wrapped,Future Consumption,361732.0,0.0,DV DC SSLT CRML PRMS SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Dark Choc Cml Sea Salt,Stand Up All Other,Medium,DOVE DC SSLT CRML,Moulded,Non-Core,OSFC,NON-DISPLAY,$789678.84,$618969.953588693,$370834.247996941,,,,59.91%,76.58%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,3.44081,1.73583,0.0743,0.0316,5.28254,1.6731,0.6448,0.1008,0.0672,0,0.252,2.7379,8.02044,1.023618254,4.54%,9.044058254,31%,13.51617871,,ELZ,0,6.0,,,,,,,,,,,,,,,,,
361731.00,,10165084,DV MC CRML PRMS SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Medium,DOVE MC CRML,Moulded,Bite Size Wrapped,Future Consumption,361731.0,0.0,DV MC CRML PRMS SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Milk Chocolate Caramel,Stand Up All Other,Medium,DOVE MC CRML,Moulded,Non-Core,OSFC,NON-DISPLAY,$478504.32,$375063.610343654,$221905.961302737,,,,59.16%,76.71%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,3.34505,1.75173,0.1267,0.0319,5.25538,1.7308,0.7584,0.1133,0.0755,0,0.2555,2.9335,8.18888,1.023618254,4.54%,9.212498254,32%,13.34773871,2583.050193,ELZ,1.295,6.0,22610.03861,22225.66795,17421.03241,1352.687259,4058.208494,1336.525097,585.6370656,97.83783784,24.63320463,87.49034749,58.3011583,0,197.2972973,2265.250965,6323.459459,790.4388062,10307.13414
361730.00,,10165083,DV DC ALM PRMS SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Medium,DOVE DC ALM,Moulded,Bite Size Wrapped,Future Consumption,361730.0,0.0,DV DC ALM PRMS SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Dark Chocolate Almond,Stand Up All Other,Medium,DOVE DC ALM,Moulded,Non-Core,OSFC,NON-DISPLAY,$100351.32,$78657.8653708944,$31448.3783040794,,,,39.98%,69.78%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,4.63704,1.89911,0.1613,0.1212,6.81865,2.9502,1.3837,0.1475,0.0983,0,1.1191,5.6988,12.51745,1.022827815,4.53%,13.54027782,47%,9.01995915,3583.493045,CHI,1.294,6.0,22627.51159,22242.84389,17434.49534,1467.627512,5269.435858,2279.907264,1069.319938,124.6522411,93.66306028,113.9876352,75.96599691,0,864.8377125,4404.018547,9673.454405,790.438806,6970.602126
362007.00,,10165262,DV DC PB PRMS SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Medium,DOVE DC PB,Moulded,Bite Size Wrapped,Future Consumption,362007.0,0.0,DV DC PB PRMS SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Dark Choc Peanut Butter,Stand Up All Other,Medium,DOVE DC PB,Moulded,Non-Core,OSFC,NON-DISPLAY,$714026.28,$559671.591798898,$227413.294504268,,,,40.63%,73.22%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,3.83656,1.92387,0.1573,0.123,6.04073,3.2865,1.5246,0.1552,0.1035,0,1.26,6.3298,12.37053,1.022827815,4.53%,13.39335782,47%,9.16687915,2964.88408,CHI,1.294,6.0,22627.51159,22242.84389,17434.49534,1486.761978,4668.261206,2539.799073,1178.20711,121.561051,95.05409583,119.9381762,79.98454405,0,973.7248841,4891.653787,9559.914992,790.438806,7084.141538
441626.00,,10255369,DV MLTN LV SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Medium,DOVE MOLTEN LAVA,Moulded,Bite Size Wrapped,Future Consumption,441626.0,0.0,DV MLTN LV SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Molten Lava,Stand Up All Other,Medium,DOVE MOLTEN LAVA,Moulded,Innov,IN23,NON-DISPLAY,$29280,$22950.3936576,$13141.565768485,,,,57.26%,74.01%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,3.52045,2.161,0.1406,0.0416,5.86365,1.5967,0.7563,0.0888,0.0592,0,0.2546,2.7556,8.61925,1.022827815,4.53%,9.642077815,34%,12.91815915,2720.595054,ELZ,1.294,6.0,22627.51159,22242.84389,17434.49534,1670.015456,4531.414219,1233.925811,584.4667697,108.6553323,32.14837713,68.6244204,45.7496136,0,196.7542504,2129.520866,6660.935085,790.438806,9983.121445
458087.00,,10277303,DV PRMS MC SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Pouch,DOVE MC,Moulded,Bite Size Wrapped,Future Consumption,458087.0,0.0,DV PRMS MC SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Milk Chocolate,Stand Up All Other,Pouch,DOVE MC,Moulded,Core,OSFC,NON-DISPLAY,$5207224.08,$4081551.99792807,$1453165.44810081,,,,35.60%,54.38%,,Post - June 2023,29.28,28.78224,21.62%,22.56023697,7.95239,1.99305,0.32604,0.01993,10.29141,1.40022,0.4365,0.154812,0.103208,0,1.11908,3.21382,13.50523,1.022827815,4.53%,14.52805782,50%,8.03217915,6145.587326,ELZ,1.294,6.0,22627.51159,22242.84389,17434.49534,1540.224111,7953.176198,1082.086553,337.3261206,251.9629057,15.40185471,119.6383308,79.75888717,0,864.8222566,2483.632148,10436.80835,790.438806,6207.248184
459262.00,,10278702,DV PRMS DC SUP SRP 7.61OZ 6CS,Bars,ChocolateDOVE,Chocolate,DOVE,Not Applicable,Stand Up All Other,Pouch,DOVE DC,Moulded,Bite Size Wrapped,Future Consumption,459262.0,0.0,DV PRMS DC SUP SRP 7.61OZ 6CS,Chocolate,DOVE,Dark Chocolate,Stand Up All Other,Pouch,DOVE DC,Moulded,Core,OSFC,NON-DISPLAY,$5978709.96,$4686261.8561002,$1922227.74519491,,,,41.02%,56.21%,,Post - June 2022,29.28,28.78224,21.62%,22.56023697,7.49235,1.99983,0.36713,0.02,9.87931,1.23342,0.5668,0.153018,0.102012,0,0.34901,2.40426,12.28357,1.022827815,4.53%,13.30639782,46%,9.25383915,5790.069552,ELZ,1.294,6.0,22627.51159,22242.84389,17434.49534,1545.463679,7634.706337,953.1839258,438.0216383,283.7171561,15.45595054,118.251932,78.83462133,0,269.7140649,1858.006182,9492.712519,790.438806,7151.344011
465055.00,,10284915,M&MS MC FS 4PK 1.8OZ 18CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Multipack Funsize,Funsize,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Bite Size Chocolate,Future Consumption,465055.0,0.0,M&MS MC FS 4PK 1.8OZ 18CS,Chocolate,M&M'S,Milk Chocolate,Multipack Funsize,Funsize,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,OSFC,NON-DISPLAY,$1027508.76,$870164.555715958,$-125564.148683926,,,,-14.43%,50.56%,,Post - June 2023,18,17.694,15.31%,14.98448699,4.63217755,2.575007919,0.129635673,0.072063307,7.408884449,4.58935938,2.675883706,0.287664103,0.191776069,0,1.31389517,9.058578428,16.46746288,0.679275313,4.53%,17.14673819,97%,-2.162251198,5040.454353,HKP,0.919,18.0,19586.50707,19253.53645,16305.20891,2801.967268,8061.898203,4993.86222,2911.734174,141.0616681,78.41491513,313.0186104,208.679074,0,1429.700947,9856.995025,17918.89323,739.1461513,-2352.830465
369545.00,,10171864,M&MS PB SNG VEND NO UPC 1.63OZ 24CT 12CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Single,Singles,M&M'S PEANUT BUTTER,Panned Chocolate,Bite Size Chocolate,Immediate Consumption,369545.0,0.0,M&MS PB SNG VEND NO UPC 1.63OZ 24CT 12CS,Chocolate,M&M'S,Peanut Butter,Single,Singles,M&M'S PEANUT BUTTER,Panned Chocolate,Core,OSIC,NON-DISPLAY,$2906128.8,$2461108.24019189,$1350113.32445317,,,,54.86%,67.30%,,Post - June 2023,260.64,256.20912,15.31%,216.9753717,57.731,10.89669,1.97021,0.34869,70.94659,7.89721,4.29734,0.711366,0.474244,0,3.78532,17.16548,88.11207,9.83507869,4.53%,97.94714869,38%,119.028223,4338.719375,CLV,13.306,288.0,19588.15572,19255.15707,16306.58137,818.9305576,5331.924696,593.5074403,322.9625733,148.069292,26.20547122,53.4620472,35.6413648,0,284.4821885,1290.055614,6621.98031,739.1461514,8945.454905
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,107571.0,0.0,SNICKERS MINIATURES 20LB BULK CASE,Chocolate,SNICKERS,Original,Miniatures,Bulk,SNICKERS BAR,Filled Bar,Seasonal,SEAS,NON-DISPLAY,,,,$1843354.08,$1548417.4272,$836816.575157548,54.04%,70.16%,,Post - June 2022,33.84,33.26472,16.00%,27.9423648,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.53%,12.84137614,39%,15.10098866,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14823.5357,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8011.134569
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,126448.0,0.0,MILKY WAY MINIATURES 20LB BULK CASE,Chocolate,MILKY WAY US,Original,Miniatures,Bulk,MILKY WAY ORIGINAL,Filled Bar,Seasonal,SEAS,NON-DISPLAY,,,,$1975024.59,$1659020.6556,$896590.259672597,54.04%,70.16%,,Post - June 2022,33.84,33.26472,16.00%,27.9423648,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.53%,12.84137614,39%,15.10098866,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14823.5357,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8011.134569
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,126454.0,0.0,3 MUSKETEERS MINIATURES 14LB BULK CASE,Chocolate,3 MUSKETEERS,Original,Miniatures,Bulk,3 MUSKETEERS ORIGINAL,Filled Bar,Seasonal,SEAS,NON-DISPLAY,,,,$1482646.78,$1245423.2952,$673068.41049657,54.04%,70.16%,,Post - June 2022,33.84,33.26472,16.00%,27.9423648,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.53%,12.84137614,39%,15.10098866,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14823.5357,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8011.134569
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,144375.0,0.0,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Chocolate,TWIX,Caramel,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Seasonal,SEAS,NON-DISPLAY,,,,$1246813.34,$1047323.2056,$566008.495253144,54.04%,70.16%,,Post - June 2022,33.84,33.26472,16.00%,27.9423648,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.53%,12.84137614,39%,15.10098866,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14823.5357,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8011.134569
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,107571.0,0.0,SNICKERS MINIATURES 20LB BULK CASE,Chocolate,SNICKERS,Original,Miniatures,Bulk,SNICKERS BAR,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$1810268.55,$1521892.11828832,$823063.468609876,,,,54.08%,70.19%,,Post - June 2022,33.84,33.26472,15.93%,27.96563813,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.52%,12.84137614,39%,15.12426199,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14835.8823,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8023.481163
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,126448.0,0.0,MILKY WAY MINIATURES 20LB BULK CASE,Chocolate,MILKY WAY US,Original,Miniatures,Bulk,MILKY WAY ORIGINAL,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$1939577.32,$1630601.95467617,$881855.477540196,,,,54.08%,70.19%,,Post - June 2022,33.84,33.26472,15.93%,27.96563813,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.52%,12.84137614,39%,15.12426199,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14835.8823,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8023.481163
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,126454.0,0.0,3 MUSKETEERS MINIATURES 14LB BULK CASE,Chocolate,3 MUSKETEERS,Original,Miniatures,Bulk,3 MUSKETEERS ORIGINAL,Filled Bar,Seasonal,SEAS,NON-DISPLAY,$1471758.31,$1237306.68138401,$669155.137001087,,,,54.08%,70.19%,,Post - June 2022,33.84,33.26472,15.93%,27.96563813,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.52%,12.84137614,39%,15.12426199,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14835.8823,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8023.481163
459459.00,,10278957,MXD CH VRTY MNTR SUP 8.31OZ 8CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Non-Seasonal Gifting,Mixed,Variety Bag,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,144375.0,0.0,TWIX CARAMEL MINIATURES BULK TRANSFER CA,Chocolate,TWIX,Caramel,Miniatures,Bulk,TWIX CARAMEL BAR,Enrobed Biscuit,Seasonal,SEAS,NON-DISPLAY,$1224436.02,$1029382.92121703,$556706.659745081,,,,54.08%,70.19%,,Post - June 2022,33.84,33.26472,15.93%,27.96563813,5.46712,2.29198,0.508719891,0.069049978,8.336869869,0.936071637,0.640814497,0.08940004,0.059600027,1.050004004,0.463980571,3.239870776,11.57674065,1.264635492,4.52%,12.84137614,39%,15.12426199,2900.328912,COP,1.885,8.0,17952.25464,17647.06631,14835.8823,1215.904509,4422.742636,496.5897279,339.9546403,269.8779263,36.63128806,47.42707692,31.61805146,557.0313019,246.143539,1718.764337,6141.506973,670.8941602,8023.481163
431252.00,,10241090,M&MS PRZ SUP 7.4OZ 8CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Medium,M&M'S PRETZEL,Panned Chocolate,Bite Size Chocolate,Future Consumption,431252.0,0.0,M&MS PRZ SUP 7.4OZ 8CS,Chocolate,M&M'S,Pretzel,Stand Up All Other,Medium,M&M'S PRETZEL,Panned Chocolate,Non-Core,OSFC,NON-DISPLAY,,,,$5479837.75,$4526345.9815,$1967066.87133659,43.46%,69.78%,,Post - June 2024,33.84,33.26472,17.40%,27.47665872,6.36932,1.18008,0.63693,0.11801,8.30434,3.65494,1.30124,0.136188,0.090792,0,0.80802,5.99118,14.29552,1.240287242,4.51%,15.53580724,47%,11.94085148,3795.780691,CLV,1.678,8.0,20166.86532,19824.02861,16374.64763,703.2657926,4948.951132,2178.152563,775.4707986,379.5768772,70.32777116,81.16090584,54.10727056,0,481.5375447,3570.429082,8519.380215,739.1461514,7116.121262
432079.00,,10242170,M&MS MC CRCH CK SHRSZ SUP 7.4OZ 8CS,Bitesize,ChocolateM&M'S,Chocolate,M&M'S,Not Applicable,Stand Up All Other,Medium,M&M'S CRUNCHY COOKIE,Panned Chocolate,Bite Size Chocolate,Future Consumption,432079.0,0.0,M&MS MC CRCH CK SHRSZ SUP 7.4OZ 8CS,Chocolate,M&M'S,Milk Choc Crunchy Cookie,Stand Up All Other,Medium,M&M'S CRUNCHY COOKIE,Panned Chocolate,Non-Core,OSFC,NON-DISPLAY,,,,$4044203.01,$3340511.68626,$1587619.4444979,47.53%,67.15%,,Post - June 2024,33.84,33.26472,17.40%,27.47665872,7.02564,1.18008,0.70256,0.11801,9.02629,1.24765,1.06412,0.135792,0.090528,0,1.61337,4.15146,13.17775,1.240287242,4.51%,14.41803724,43%,13.05862148,4186.912992,CLV,1.678,8.0,20166.86532,19824.02861,16374.64763,703.2657926,5379.195471,743.533969,634.1597139,418.6889154,70.32777116,80.92491061,53.94994041,0,961.4839094,2474.052443,7853.247914,739.1461514,7782.253563
108354.00,,M1111000,MUNCH NUT BAR SINGLS 36CT 10/CA,Local Brands,ChocolateMUNCH,Chocolate,MUNCH,Not Applicable,Single,Singles,MUNCH NUT BAR,Hard Molded,Confectionery Bar,Immediate Consumption,108354.0,0.0,MUNCH NUT BAR SINGLS 36CT 10/CA,Chocolate,MUNCH,Original,Single,Singles,MUNCH NUT BAR,Hard Molded,Non-Core,OSIC,NON-DISPLAY,$1317820.68,$1090170.33347784,$232092.025671574,,,,21.29%,80.16%,,Post - June 2024,396,389.268,17.27%,322.0228911,39.7021,13.70385,7.85255,2.62575,63.88425,103.47669,18.75624,4.711914,3.141276,0,44.9699,175.05602,238.94027,14.52549495,4.51%,253.465765,65%,68.55712619,2736.566033,#N/A,14.508,360.0,27295.28536,26831.26551,22196.22906,944.5719603,4403.380893,7132.388337,1292.820513,541.2565481,180.9863524,324.780397,216.5202647,0,3099.662255,12066.17177,16469.55266,1001.205883,4725.470512
391240.00,452592,10195483,ORBIT WHITE GUM SUB BBBLEMINT6/180ct SRP,Gum & Mints,GumORBIT,Gum,ORBIT,Not Applicable,Stand Up All Other,Singles,ORBIT BUBBLEMINT PELLET,Pellet,Functional Gum,Future Consumption,391240.0,0.0,ORBIT WHITE GUM SUB BBBLEMINT6/180ct SRP,Gum,ORBIT,Bubblemint,Stand Up All Other,Singles,ORBIT BUBBLEMINT PELLET,Pellet,Non-Core,OSFC,NON-DISPLAY,$4453750.56,$3892355.92543708,$2194483.05790771,,,,56.38%,75.59%,,Post - June 2022,40.8,40.1064,12.60%,35.05099389,4.65169,3.07741,0.69779,0.12814,8.55503,2.53741,0.72049,0.117324,0.078216,0.96,0.74177,5.15521,13.71024,1.579248591,4.51%,15.28948859,38%,19.7615053,3113.580991,COP,1.494,6.0,27309.23695,26844.97992,23461.17396,2059.846051,5726.258367,1698.400268,482.2556894,467.0615797,85.76974565,78.53012048,52.35341365,642.5702811,496.4993307,3450.609103,9176.86747,1057.060637,13227.24585
430057.00,,10239620,MXD SHRSZ RTA NPP 192CS,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108293.0,0.0,M&MS MILK CHOC KINGSIZE 3.14OZ 24CT 6/CA,Chocolate,M&M'S,Milk Chocolate,Share Size,Share Size,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,$12538.5,$10880.829175905,$7257.32521272073,,,,66.70%,78.12%,,Post - June 2023,311.04,305.75232,13.22%,265.3298851,34.83697,19.66893,2.9806,0.578,58.0645,6.7201,4.8147,1.0533,0.7022,2.8104,2.2414,18.3421,76.4066,11.95303241,4.50%,88.35963241,29%,176.9702527,1902.61988,COP,18.31,192.0,16987.43856,16698.6521,14490.98225,1074.217914,3171.190606,367.0180229,262.9546696,162.7853632,31.56744948,57.52594211,38.35062807,153.4898962,122.4139814,1001.75314,4172.943747,652.8144407,9665.224067
